,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,productDisplayName,sum
1816,49435,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,Casual,Vans Men Blue Shoes,Casual Blue Casual Shoes Fall
1817,26598,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Puma Men Faas 300 White Sports Shoes,Sports White Sports Shoes Summer
1818,18297,Women,Apparel,Topwear,Kurtas,Multi,Fall,Ethnic,Aneri Women Kaalki Multi Coloured Kurta,Ethnic Multi Kurtas Fall
1819,34861,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual,Vans Men Era Grey Shoes,Casual Grey Casual Shoes Summer
1820,22138,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,Provouge Men Black Classic Formal Shoe,Formal Black Formal Shoes Summer
1821,6688,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,UCB Women's V Neck Black T-shirt,Casual Black Tshirts Summer
1822,54984,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,Casual,Femella Women Printed Blue Lounge Pants,Casual Blue Lounge Pants Summer
1823,50518,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,Casual,Chromozome Men Black Innerwear Vest,Casual Black Innerwear Vests Summer
1824,43933,Women,Footwear,Shoes,Heels,Black,Winter,Casual,Catwalk Women Black Heels,Casual Black Heels Winter
1825,11914,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Franco Leone Men Casual Black Sandals,Casual Black Sandals Summer
1826,15588,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Spykar Men Striped Blue Shirt,Casual Blue Shirts Fall
1827,33278,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Gini and Jony Boys Washed Blue Jeans,Casual Blue Jeans Summer
1828,5831,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,Puma Men's Cbn Logo Black T-Shirt,Sports Black Tshirts Summer
1829,11128,Men,Apparel,Bottomwear,Track Pants,Beige,Fall,Sports,Urban Yoga Men Solid Beige Track Pants,Sports Beige Track Pants Fall
1830,39742,Men,Footwear,Shoes,Casual Shoes,Red,Summer,Casual,Arrow Men Red Shoes,Casual Red Casual Shoes Summer
1831,14668,Men,Apparel,Topwear,Shirts,White,Fall,Casual,Basics Men White Slim Fit Checked Shirt,Casual White Shirts Fall
1832,25913,Women,Apparel,Bottomwear,Leggings,Blue,Summer,Casual,Femella Women Blue Leggings,Casual Blue Leggings Summer
1833,44924,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Jack & Jones Men Blue Jeans,Casual Blue Jeans Summer
1834,39570,Women,Footwear,Shoes,Heels,Black,Winter,Casual,Catwalk Women Black Heels,Casual Black Heels Winter
1835,32198,Men,Apparel,Topwear,Kurtas,Grey,Summer,Ethnic,Fabindia Men Printed Grey Kurta,Ethnic Grey Kurtas Summer
1836,19177,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,United Colors Of Benetton Men Navy Blue Shirt,Casual Navy Blue Shirts Fall
1837,49607,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,Catwalk Women Brown Heeled Shoes,Casual Brown Heels Winter
1838,16903,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual,Status Quo Men Solid Dark Grey Sweatshirt,Casual Grey Sweatshirts Fall
1839,7568,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,Nike Men's Black Polo T-shirt,Sports Black Tshirts Summer
1840,2826,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal,Lee Cooper Men Leather Semi Formal Brown Shoe,Formal Brown Formal Shoes Summer
1841,28630,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Sports,Nike Men Pintuck Grey Track Pants,Sports Grey Track Pants Summer
1842,18899,Women,Apparel,Topwear,Tops,Maroon,Fall,Casual,Arrow Woman Igor Maroon Top,Casual Maroon Tops Fall
1843,52419,Women,Apparel,Loungewear and Nightwear,Nightdress,Coffee Brown,Winter,Casual,Red Rose Women Coffee Brown Nightdress,Casual Coffee Brown Nightdress Winter
1844,41832,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Skechers Men Black Sneakers,Casual Black Casual Shoes Fall
1845,4789,Men,Apparel,Topwear,Tshirts,Grey,Summer,Sports,ADIDAS Men's Demon Grey T-shirt,Sports Grey Tshirts Summer
1846,56885,Women,Footwear,Shoes,Heels,Red,Winter,Casual,HM Women Red Heels,Casual Red Heels Winter
1847,57957,Women,Apparel,Saree,Sarees,Multi,Fall,Ethnic,Prafful Multi Coloured Sari,Ethnic Multi Sarees Fall
1848,20039,Women,Apparel,Bottomwear,Tights,Olive,Fall,Casual,United Colors of Benetton Women Olive Floral Design Tights,Casual Olive Tights Fall
1849,24499,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,Mother Earth Women Green Printed Kurta,Ethnic Green Kurtas Fall
1850,20805,Men,Footwear,Flip Flops,Flip Flops,Olive,Fall,Casual,Fila Men Rambler Olive Flip Flops,Casual Olive Flip Flops Fall
1851,9096,Unisex,Footwear,Shoes,Casual Shoes,Blue,Fall,Casual,Converse Unisex Ct As Star Chevron Hi Blue Casual Shoes,Casual Blue Casual Shoes Fall
1852,7930,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Proline Men Black Polo T-shirt,Casual Black Tshirts Fall
1853,17489,Women,Footwear,Shoes,Flats,Off White,Fall,Casual,Rockport Women Beige Flats,Casual Off White Flats Fall
1854,13815,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Proline Pack of 3 Printed T-shirts,Casual Grey Tshirts Fall
1855,8978,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,Casual,Puma Women Saba Ballet DC3 Purple Casual Shoes,Casual Purple Casual Shoes Fall
1856,46825,Women,Footwear,Shoes,Casual Shoes,Off White,Winter,Casual,Catwalk Women Off-White and Blue Pumps,Casual Off White Casual Shoes Winter
1857,19721,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual,United Colors Of Benetton Men Grey Shirt,Casual Grey Shirts Fall
1858,34439,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,Myntra Women Explorer White T-shirt,Casual White Tshirts Summer
1859,28066,Men,Apparel,Innerwear,Trunk,Grey Melange,Summer,Casual,Jockey ELANCE Mens Grey Melange Trunks 1015,Casual Grey Melange Trunk Summer
1860,31977,Women,Footwear,Shoes,Sports Shoes,Olive,Summer,Sports,Nike Women Lunarswift +3 Olive Sports Shoes,Sports Olive Sports Shoes Summer
1861,46019,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,Fabindia Women White Printed Kurta,Ethnic White Kurtas Summer
1862,5469,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Nike Men's Nike Streetgato Black Shoe,Sports Black Sports Shoes Summer
1863,25779,Men,Apparel,Topwear,Suspenders,Black,Summer,Formal,Arrow Men Black Suspenders,Formal Black Suspenders Summer
1864,39326,Girls,Apparel,Bottomwear,Leggings,Black,Summer,Casual,Gini and Jony Girls Black Leggings,Casual Black Leggings Summer
1865,57359,Women,Apparel,Innerwear,Bra,Black,Winter,Casual,Amante Black Printed Full-Coverage Bra BGSW01,Casual Black Bra Winter
1866,5638,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,Casual,ADIDAS Men's Adi Liner Brown Flip Flop,Casual Brown Flip Flops Summer
1867,57934,Men,Footwear,Sandal,Sandals,Brown,Spring,Casual,Clarks Men Brown Sandals,Casual Brown Sandals Spring
1868,40983,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,Gini and Jony Boys United White T-shirt,Casual White Tshirts Summer
1869,59092,Women,Apparel,Innerwear,Bra,Black,Summer,Casual,Peri Peri Women Black Bra,Casual Black Bra Summer
1870,21188,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,Casual,ADIDAS Men Adi Stars Tread Black Flip Flops,Casual Black Flip Flops Summer
1871,57108,Women,Apparel,Topwear,Tops,White,Summer,Casual,Elle Women White Top,Casual White Tops Summer
1872,20866,Unisex,Footwear,Sandal,Sandals,Red,Winter,Casual,Disney Kids-Unisex Diamond Red Sandals,Casual Red Sandals Winter
1873,39177,Women,Apparel,Topwear,Kurtas,Purple,Summer,Ethnic,Aneri Women Purple Printed Kurta,Ethnic Purple Kurtas Summer
1874,25528,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,Wrangler Women Salena Navy Blue Check Shirt,Casual Navy Blue Shirts Summer
1875,7953,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Puma Men's Lifestyle Polo Mood Indigo T-shirt,Casual Navy Blue Tshirts Fall
1876,12198,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,Basics Men Solid Purple Tshirts,Casual Purple Tshirts Fall
1877,19570,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,United Colors of Benetton Men Printed Blue TShirt,Casual Blue Tshirts Fall
1878,6881,Women,Apparel,Topwear,Tops,Peach,Summer,Casual,Forever New Women Sleeveless Peach Top,Casual Peach Tops Summer
1879,46248,Women,Apparel,Topwear,Tops,Teal,Summer,Casual,Fusion Beats Women Teal Top,Casual Teal Tops Summer
1880,16538,Men,Apparel,Topwear,Shirts,White,Fall,Casual,Basics Men White Slim Fit Checked Shirt,Casual White Shirts Fall
1881,31128,Girls,Apparel,Dress,Dresses,Blue,Summer,Casual,Gini and Jony Girls Printed Teal Dress,Casual Blue Dresses Summer
1882,8315,Men,Apparel,Topwear,Tshirts,Blue,Spring,Casual,Wildcraft Men Organic Cotton Blue T-shirt,Casual Blue Tshirts Spring
1883,46846,Girls,Footwear,Sandal,Sandals,Purple,Winter,Casual,Barbie Purple Girls Slippers,Casual Purple Sandals Winter
1884,18690,Women,Apparel,Innerwear,Briefs,Pink,Winter,Casual,Hanes Women Pack of Three 100% Cotton Plain Bikini Briefs,Casual Pink Briefs Winter
1885,43508,Women,Apparel,Dress,Dresses,White,Summer,Casual,French Connection Women Navy Blue Striped Dress,Casual White Dresses Summer
1886,35588,Men,Footwear,Sandal,Sandals,Black,Fall,Casual,Gliders Men Black Sandals,Casual Black Sandals Fall
1887,27871,Women,Apparel,Topwear,Shirts,White,Summer,Casual,Scullers For Her Striped White Shirt,Casual White Shirts Summer
1888,28005,Men,Apparel,Innerwear,Briefs,Blue,Summer,Casual,Jockey ZONE Men Blue Modern Boxer Briefs US19,Casual Blue Briefs Summer
1889,58372,Men,Apparel,Topwear,Tshirts,Beige,Summer,Casual,Locomotive Men Beige T-shirt,Casual Beige Tshirts Summer
1890,39345,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Mr. Men Blue T-shirt,Casual Blue Tshirts Fall
1891,27429,Women,Apparel,Topwear,Tshirts,Pink,Winter,Casual,Jockey Women Pink T-shirt,Casual Pink Tshirts Winter
1892,8771,Women,Footwear,Sandal,Sports Sandals,Black,Fall,Casual,Crocs Women Crle Plterm Black Floater,Casual Black Sports Sandals Fall
1893,19326,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,Casual,Myntra Men Solid Blue Sweatshirt,Casual Blue Sweatshirts Fall
1894,23089,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,Arrow Men Beige Trousers,Casual Beige Trousers Fall
1895,43950,Women,Footwear,Shoes,Flats,Beige,Winter,Casual,Catwalk Women Beige Shoes,Casual Beige Flats Winter
1896,28461,Women,Apparel,Bottomwear,Capris,Black,Summer,Casual,Urban Yoga Women Black Capris,Casual Black Capris Summer
1897,11977,Men,Footwear,Sandal,Sandals,Olive,Summer,Casual,Fila Men Motor Sports Olive Sandals,Casual Olive Sandals Summer
1898,4980,Women,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,Palm Tree Girl's Benita Blue Kidswear,Casual Blue Shorts Summer
1899,39721,Women,Apparel,Topwear,Tops,Grey,Summer,Casual,Arrow Woman Grey Printed Top,Casual Grey Tops Summer
1900,25970,Women,Apparel,Topwear,Tops,White,Summer,Casual,Femella Women White Top,Casual White Tops Summer
1901,33815,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,Van Heusen Men Classic Pleated Black Trousers,Formal Black Trousers Summer
1902,11379,Women,Apparel,Topwear,Tops,Blue,Fall,Casual,United Colors Of Benetton Women Winter Blue Top,Casual Blue Tops Fall
1903,44947,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Puma Men Mid Biz Ind White Shoes,Sports White Sports Shoes Summer
1904,33029,Women,Apparel,Topwear,Kurtis,Off White,Summer,Ethnic,Mother Earth Women Printed Off White Kurti,Ethnic Off White Kurtis Summer
1905,19114,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Campbell Men Pack of 3 T-Shirts,Casual White Tshirts Summer
1906,50749,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,Red Chief Men Brown Shoes,Casual Brown Casual Shoes Winter
1907,2845,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Mr.Men Men's Mr.Noisy Blue T-shirt,Casual Blue Tshirts Summer
1908,28653,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Nike Men Air Max Quarter Black Sports Shoes,Sports Black Sports Shoes Summer
1909,19928,Men,Footwear,Flip Flops,Flip Flops,Yellow,Fall,Casual,ADIDAS Men Adi Wind Yellow Flip Flops,Casual Yellow Flip Flops Fall
1910,22369,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Casual,Highlander Men Solid Navy Blue Trouser,Casual Navy Blue Trousers Fall
1911,29781,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,Casual,Basics Men Steel Charcoal Trousers,Casual Charcoal Trousers Summer
1912,3997,Men,Footwear,Flip Flops,Flip Flops,Grey,Winter,Casual,Spalding Men Grey & Orange Flip Flops,Casual Grey Flip Flops Winter
1913,18200,Women,Apparel,Topwear,Sweaters,Red,Fall,Casual,Jealous 21 Women Stripes Red Sweater,Casual Red Sweaters Fall
1914,9657,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Indigo Nation Men Reversible Bling Red Shirts,Casual Red Shirts Fall
1915,23841,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual,ADIDAS Men White Snipe Lo Casual Shoes,Casual White Casual Shoes Fall
1916,8785,Women,Apparel,Topwear,Jackets,Pink,Fall,Casual,Lotto Women Cathy Pink Jacket,Casual Pink Jackets Fall
1917,54913,Men,Apparel,Topwear,Sweatshirts,Beige,Summer,Casual,Do u speak green Men Printed Beige Sweatshirt,Casual Beige Sweatshirts Summer
1918,47538,Women,Footwear,Shoes,Flats,Maroon,Winter,Casual,Portia Women Maroon Flats,Casual Maroon Flats Winter
1919,17248,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,U.S. Polo Assn. Men Stripes Navy Blue  Polo Tshirt,Casual Navy Blue Tshirts Fall
1920,28495,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,Urban Yoga Men Black Track Pants,Sports Black Track Pants Summer
1921,29547,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Classic Polo Men Printed Yellow T-shirt,Casual Yellow Tshirts Summer
1922,11983,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,FILA Men Dls Circuit 2 Black Sports Shoes,Sports Black Sports Shoes Fall
1923,4148,Women,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Women Glide White Pink Shoe,Sports White Sports Shoes Summer
1924,59630,Women,Apparel,Saree,Sarees,Orange,Fall,Ethnic,FNF Orange Wedding Collection Sari,Ethnic Orange Sarees Fall
1925,10851,Men,Apparel,Topwear,Tshirts,Brown,Fall,Casual,Wrangler Men Applique Polo Brown T-Shirts,Casual Brown Tshirts Fall
1926,4974,Men,Apparel,Topwear,Shirts,Yellow,Summer,Casual,Gini and Jony Boy's Kangaroo Yellow Infant Kidswear,Casual Yellow Shirts Summer
1927,38607,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Nike Men Yellow Just Do It T-shirt,Casual Yellow Tshirts Summer
1928,24258,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,Numero Uno Men White Casual Shoes,Casual White Casual Shoes Summer
1929,53138,Women,Footwear,Shoes,Heels,Blue,Winter,Casual,Catwalk Women Blue Heels,Casual Blue Heels Winter
1930,45861,Women,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic,Vishudh Women Maroon Kurta,Ethnic Maroon Kurtas Summer
1931,1608,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,Sports,Reebok Track Pants Jet Black,Sports Blue Track Pants Fall
1932,9465,Men,Apparel,Topwear,Shirts,White,Fall,Formal,John Miller Men White Self Structure Shirts,Formal White Shirts Fall
1933,17846,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,Nike Men Supergame Black Sports Shoe,Sports Black Sports Shoes Fall
1934,12508,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,Red Tape Men Casual Brown Casual Shoes,Casual Brown Casual Shoes Winter
1935,16994,Women,Footwear,Shoes,Flats,Black,Winter,Casual,Rocia Women Casual Black Heels,Casual Black Flats Winter
1936,3963,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Jealous 21 Women Black V Neck Party Top,Casual Black Tops Summer
1937,40977,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual,Gini and Jony Boys Core Green T-shirt,Casual Green Tshirts Summer
1938,59066,Women,Apparel,Innerwear,Bra,White,Summer,Casual,Peri Peri Women White Bra,Casual White Bra Summer
1939,56812,Women,Apparel,Topwear,Kurtis,Multi,Summer,Ethnic,Aneri Women Multi Coloured Kurti,Ethnic Multi Kurtis Summer
1940,20892,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Basics Men Black Casual Shoes,Casual Black Casual Shoes Fall
1941,39183,Women,Apparel,Topwear,Kurtas,Multi,Summer,Ethnic,Aneri Women Multi Coloured Kurta,Ethnic Multi Kurtas Summer
1942,26359,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Arrow Women Black Top,Casual Black Tops Summer
1943,19584,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,United Colors of Benetton Men Stripes Grey Tshirt,Casual Grey Tshirts Fall
1944,9001,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,Casual,Puma Men El rey Riddim 50s OC Grey Casual Shoes,Casual Grey Casual Shoes Fall
1945,6875,Women,Apparel,Dress,Dresses,Black,Summer,Casual,Forever New Women's Gold Sleeveless Black Dress,Casual Black Dresses Summer
1946,12950,Men,Apparel,Topwear,Shirts,White,Fall,Casual,Basics Men White Slim Fit Checked Shirt,Casual White Shirts Fall
1947,13882,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,Scullers Men Check Purple Shirts,Casual Purple Shirts Fall
1948,6049,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,UCB Men's Polo Neck T-shirt In Solid Heavy Wash Black T-shirt,Casual Black Tshirts Summer
1949,3709,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,Classic Polo Men's Purple Black Stripe T-shirt,Casual Purple Tshirts Summer
1950,51805,Women,Apparel,Innerwear,Bra,Pink,Summer,Casual,Bwitch Light Pink Bra,Casual Pink Bra Summer
1951,9233,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Mark Taylor Men Blue Striped Shirt,Formal Blue Shirts Fall
1952,29123,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Puma Men Aquil White Sports Shoes,Sports White Sports Shoes Summer
1953,51039,Women,Apparel,Innerwear,Briefs,Brown,Summer,Casual,Enamor Women Brown Floral Printed Briefs,Casual Brown Briefs Summer
1954,26957,Women,Apparel,Topwear,Shirts,Purple,Summer,Casual,Jealous 21 Women Purple Shirt,Casual Purple Shirts Summer
1955,27885,Women,Apparel,Topwear,Shirts,Blue,Summer,Formal,Scullers For Her Blue Shirt,Formal Blue Shirts Summer
1956,30832,Women,Apparel,Bottomwear,Churidar,Blue,Summer,Ethnic,Fabindia Women Printed Blue & Red Churidar,Ethnic Blue Churidar Summer
1957,1862,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Inkfruit Mens Urban Warfare T-shirt,Casual Grey Tshirts Summer
1958,10409,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,United Colors of Benetton Men Green Polo Tshirts,Casual Green Tshirts Fall
1959,32759,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,Indigo Nation Men Striped Purple Shirt,Casual Purple Shirts Summer
1960,30693,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,Catwalk Women Brown Heels,Casual Brown Heels Winter
1961,2046,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,ADIDAS Mens Fitted Blue T-shirt,Casual Blue Tshirts Fall
1962,27624,Men,Apparel,Bottomwear,Shorts,Cream,Summer,Casual,Scullers Men Cream Shorts,Casual Cream Shorts Summer
1963,13411,Men,Apparel,Topwear,Shirts,Pink,Summer,Casual,United Colors of Benetton Men Stripes Pink Shirts,Casual Pink Shirts Summer
1964,50776,Men,Footwear,Sandal,Sandals,Brown,Winter,Casual,Clarks Men Brown Leather Sandals,Casual Brown Sandals Winter
1965,34233,Men,Apparel,Topwear,Tshirts,Mustard,Summer,Casual,Proline Men Mustard Yellow T-shirt,Casual Mustard Tshirts Summer
1966,7534,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,Nike men's As Nike Spher White Orange T-shirt,Sports White Tshirts Summer
1967,46613,Women,Footwear,Shoes,Heels,Grey,Summer,Casual,Catwalk Women Multi Coloured Sandals,Casual Grey Heels Summer
1968,16163,Men,Footwear,Shoes,Formal Shoes,Tan,Fall,Formal,Enroute Men Leather Tan Formal Shoes,Formal Tan Formal Shoes Fall
1969,22356,Men,Apparel,Topwear,Shirts,White,Fall,Casual,John Players Men Solid White Shirt,Casual White Shirts Fall
1970,52021,Women,Apparel,Loungewear and Nightwear,Lounge Tshirts,Brown,Summer,Casual,Inaya Women Lounge Top,Casual Brown Lounge Tshirts Summer
1971,45096,Women,Apparel,Innerwear,Bra,Purple,Winter,Casual,Bwitch Purple Full-Coverage Lace Bra RTV-BW334,Casual Purple Bra Winter
1972,41436,Men,Footwear,Shoes,Sports Shoes,White,Fall,Casual,Lee Cooper Men Black & White Sports Shoes,Casual White Sports Shoes Fall
1973,11346,Men,Apparel,Bottomwear,Jeans,Blue,Spring,Casual,Lee Men Blue Zed Fit Jeans,Casual Blue Jeans Spring
1974,10294,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,Formal,Clarks Men Feeling Good Leather Brown Formal Shoes,Formal Brown Formal Shoes Fall
1975,33016,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,Mother Earth Women Striped Black & Maroon Kurta,Ethnic Black Kurtas Summer
1976,4183,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,Rockport Men Brown Leather Casual Shoes,Casual Brown Casual Shoes Summer
1977,11948,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Ganuchi Men Casual Black Casual Shoes,Casual Black Casual Shoes Summer
1978,58729,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Puma Women Blue T-shirt,Casual Blue Tshirts Summer
1979,44376,Women,Apparel,Topwear,Waistcoat,Blue,Summer,Casual,ONLY Women Blue Waistcoat,Casual Blue Waistcoat Summer
1980,11174,Men,Apparel,Topwear,Sweaters,Green,Fall,Casual,Scullers Men Stripes Green Sweaters,Casual Green Sweaters Fall
1981,33224,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Sepia Women Striped Black Top,Casual Black Tops Summer
1982,27416,Women,Apparel,Bottomwear,Capris,Grey Melange,Winter,Casual,Jockey Women Grey Melange Relaxed Fit Capris 1306,Casual Grey Melange Capris Winter
